phase_name,dt_s,t_cmd_nm,grade,p_aux_w,time_s,v_mps,v_kph,a_mps2,soc,motor_torque_actual_nm,motor_speed_rpm,battery_power_w,cumulative_energy_kwh,f_roll_n,f_aero_n,f_grade_n,f_drive_n,f_net_n
平路加速,0.1,180.0,0.0,800.0,3.800000000000002,11.582506286257702,41.69702263052773,3.0281004077052387,0.8493740214430517,180.0,3389.5015594999772,69338.51039495748,0.03755871341689522,194.23800000000003,49.71890793150605,0.0,5240.322580645161,4996.365672713655
平路加速,0.1,180.0,0.0,800.0,3.900000000000002,11.885152369573774,42.78654853046559,3.0264608331607157,0.8493410799592478,180.0,3478.0678288395834,71153.60501660558,0.03953520244513426,194.23800000000003,52.424205929967876,0.0,5240.322580645161,4993.660374715193
平路加速,0.1,180.0,0.0,800.0,4.000000000000002,12.187630244502145,43.87546888020773,3.024778749283712,0.8493072986148776,180.0,3566.584873721345,72967.70383953335,0.04156208310734352,194.23800000000003,55.19964432702138,0.0,5240.322580645161,4990.884936318139
平路加速,0.1,180.0,0.0,800.0,4.100000000000001,12.489935669614736,44.96376841061305,3.0230542511259095,0.849272677882746,180.0,3655.0514529348748,74780.78140452292,0.043639327035246936,194.23800000000003,58.04506628742128,0.0,5240.322580645161,4988.03951435774
平路加速,0.1,180.0,0.0,800.0,4.200000000000001,12.792064413222672,46.05143188760162,3.0212874360793585,0.8492372182474173,180.0,3743.4663281198677,76592.81231004902,0.04576690515497052,194.23800000000003,60.96031111423378,0.0,5240.322580645161,4985.1242695309265
平路加速,0.1,180.0,0.0,800.0,4.300000000000001,13.094012253609163,47.138444112992985,3.0194784038649125,0.8492009202051887,180.0,3831.8282638342444,78403.77121367889,0.04794478768868382,194.23800000000003,63.94521426805762,0.0,5240.322580645161,4982.139366377103
平路加速,0.1,180.0,0.0,800.0,4.4,13.395774979261192,48.224789925340296,3.017627256520292,0.849163784264062,180.0,3920.136027621955,80213.63283346478,0.05017294415628006,194.23800000000003,66.9996073866858,0.0,5240.322580645161,4979.084973258475
平路加速,0.1,180.0,0.0,800.0,4.5,13.697348389099977,49.31045420075992,3.0157340983878456,0.8491258109437151,180.0,4008.3883900804212,82022.3719493296,0.05245134337709477,194.23800000000003,70.12331830520371,0.0,5240.322580645161,4975.961262339957
平路加速,0.1,180.0,0.0,800.0,4.6,13.998728292710197,50.39542185375671,3.0137990361022027,0.8490870007754723,180.0,4096.58412492762,83829.96340444495,0.05477995347166269,194.23800000000003,73.3161710765197,0.0,5240.322580645161,4972.768409568641
平路加速,0.1,180.0,0.0,800.0,4.699999999999999,14.299910510567944,51.4796778380446,3.011822178577468,0.8490473543022747,180.0,4184.722009068784,85636.38210660174,0.05715874186351273,194.23800000000003,76.57798599232392,0.0,5240.322580645161,4969.506594652837
平路加速,0.1,180.0,0.0,800.0,4.799999999999999,14.60089087426738,52.56320714736257,3.0098036369943593,0.8490068720786499,180.0,4272.80082266274,87441.60302957294,0.05958767528100087,194.23800000000003,79.90857960447106,0.0,5240.322580645161,4966.17600104069
平路加速,0.1,180.0,0.0,800.0,4.899999999999999,14.899534272731293,53.638323381832656,2.9864339846391275,0.8489658323487943,178.79226262763643,4360.195747371636,88645.81648814272,0.06205005907233817,194.23800000000003,83.30776474678291,0.0,5205.161839401351,4927.616074654568
平路加速,0.1,180.0,0.0,800.0,4.999999999999998,15.191645911671237,54.68992528201645,2.9211163893994474,0.8489248096953969,175.2085849130993,4445.679219710414,88608.93133854397,0.06451141827618662,194.23800000000003,86.75053439647166,0.0,5100.830576905551,4819.84204250908
平路加速,0.1,180.0,0.0,800.0,5.099999999999998,15.47760507083394,55.719378255002184,2.8595915916270265,0.8488838027821893,171.83959730024335,4529.3622320032955,88574.93252835017,0.06697183306864078,194.23800000000003,90.18544037894983,0.0,5002.749566563536,4718.3261261845855
平路加速,0.1,180.0,0.0,800.0,5.1999999999999975,15.757754756167586,56.72791712220331,2.801496853336456,0.8488428104245964,168.66474521363517,4611.345161419744,88543.4924006584,0.06943137452421462,194.23800000000003,93.61259700470951,0.0,4910.320405009863,4622.469808005153
平路加速,0.1,180.0,0.0,800.0,5.299999999999997,16.032406394494963,57.71666302018187,2.7465163832737716,0.8488018315675611,165.6661343055687,4691.719143822359,88514.33119639318,0.07189010594633666,194.23800000000003,97.03210342974418,0.0,4823.022135831476,4531.752032401731
平路加速,0.1,180.0,0.0,800.0,5.399999999999997,16.301843773406596,58.68663758426374,2.6943737891163266,0.8487608652672848,162.82810275354848,4770.567226736169,88487.20859674115,0.0743480839629128,194.23800000000003,100.4440458637834,0.0,4740.398797905726,4445.716752041942
平路加速,0.1,180.0,0.0,800.0,5.4999999999999964,16.56632636978973,59.638774931243034,2.6448259638313587,0.8487199106760817,160.13687482688664,4847.965343408453,88461.91699876139,0.07680535943510061,194.23800000000003,103.84849939646634,0.0,4662.049339718232,4363.962840321765
平路加速,0.1,180.0,0.0,800.0,5.599999999999996,16.82609217924108,60.573931845267886,2.597658094513484,0.8486789670297283,157.58027806031978,4923.983140807343,88438.27612306649,0.07926197821629691,194.23800000000003,107.2455295185299,0.0,4587.619385465761,4286.135855947231
平路加速,0.1,180.0,0.0,800.0,5.699999999999996,17.081360135013743,61.492896486049474,2.552679557726627,0.8486380336368324,155.14751066264623,4998.684687501808,88416.12865525189,0.0817179817900539,194.23800000000003,110.63519339745281,0.0,4516.794463646394,4211.921270248941
平路加速,0.1,180.0,0.0,800.0,5.799999999999995,17.332332187101628,62.39639587356586,2.509720520878851,0.8485971098698432,152.8289489335431,5072.129082084361,88395.3366968035,0.08417340780940956,194.23800000000003,114.01754095384241,0.0,4449.294400403956,4141.038859450114
平路加速,0.1,180.0,0.0,800.0,5.899999999999995,17.579195098131784,63.285102353274425,2.4686291103015634,0.8485561951574102,150.61598679329344,5144.370978720513,88375.77885519105,0.0866282905553871,194.23800000000003,117.39261577493438,0.0,4384.868647772495,4073.2380319975605
平路加速,0.1,180.0,0.0,800.0,5.999999999999995,17.82212200188428,64.15963920678341,2.429269037524975,0.8485152889778534,148.5009012765838,5215.461043233627,88357.3478426367,0.08908266132879367,194.23800000000003,120.76045589402152,0.0,4323.292367810221,4008.293911916199
平路加速,0.1,180.0,0.0,800.0,6.099999999999994,18.0612737617392,65.02058554226113,2.3915175985492,0.8484743908535559,146.47673916234385,5285.446350640467,88339.94848266234,0.0915365487866454,194.23800000000003,124.12109445882243,0.0,4264.36313206501,3946.004037606188
平路加速,0.1,180.0,0.0,800.0,6.199999999999994,18.29680015960898,65.86848057459234,2.355263978697799,0.8484335003461273,144.53722091957783,5354.370733080062,88323.49604577894,0.09398997923236148,194.23800000000003,127.47456030730048,0.0,4207.8981251586765,3886.185564851376
平路加速,0.1,180.0,0.0,800.0,6.299999999999994,18.528840940542068,66.70382738595144,2.3204078093308667,0.848392617052214,142.67665892489384,5422.275085506224,88307.91485255896,0.09644297686715478,194.23800000000003,130.82087846592276,0.0,4153.731763861828,3828.6728853959053
平路加速,0.1,180.0,0.0,800.0,6.399999999999993,18.757526733873494,67.52709624194458,2.286857933314259,0.8483517405998551,140.88988750923465,5489.197635252822,88293.13709524111,0.09889556400868925,194.23800000000003,134.160070582579,0.0,4101.713660551106,3773.315589968527
平路加速,0.1,180.0,0.0,800.0,6.499999999999993,18.9829798683177,68.33872752594372,2.25453134444205,0.8483108706453,139.17220286165048,5555.174180562316,88279.10183896443,0.10134776128199381,194.23800000000003,137.49215530418002,0.0,4051.7068736335336,3719.976718329354
平路加速,0.1,180.0,0.0,800.0,6.5999999999999925,19.20531509557181,69.13913434405852,2.2233522725410992,0.8482700068702206,137.51931118814502,5620.238302340839,88265.75417145166,0.10379958778675635,194.23800000000003,140.8171486072002,0.0,4003.586398300029,3668.531249692829
平路加速,0.1,180.0,0.0,800.0,6.699999999999992,19.424640234688244,69.92870484487769,2.1932513911643525,0.8482291489792595,135.92728381693595,5684.421552727221,88253.04447600324,0.10625106124442311,194.23800000000003,144.13506408801555,0.0,3957.2378595091836,3618.8647954211683
平路加速,0.1,180.0,0.0,800.0,6.799999999999992,19.641056747578663,70.70780429128318,2.1641651289041874,0.8481882966978672,134.3925181753242,5747.753623508304,88240.92780741518,0.10870219812796242,194.23800000000003,147.44591321874853,0.0,3912.556375910648,3570.8724626918997
平路加速,0.1,180.0,0.0,800.0,6.8999999999999915,19.85466025444561,71.4767769160042,2.1360350686694574,0.8481474497703885,132.91170375093478,5810.262496954736,88229.36335420088,0.11115301377669022,194.23800000000003,150.74970557340131,0.0,3869.4455688780204,3524.4578633046194
平路加速,0.1,180.0,0.0,800.0,6.999999999999991,20.06554099663939,72.2359475879018,2.1088074219377972,0.8481066079583637,131.48179230137958,5871.974581271272,88218.31397349595,0.11360352249817622,194.23800000000003,154.04644902830034,0.0,3827.816695225648,3479.532246197348
平路加速,0.1,180.0,0.0,800.0,7.099999999999991,20.27378425335546,72.98562331207965,2.0824325671607014,0.8480657710390176,130.099971699078,5932.914832538989,88207.7457874302,0.11605373765893817,194.23800000000003,157.33614994025132,0.0,3787.587885755416,3436.013735815165
平路加速,0.1,180.0,0.0,800.0,7.19999999999999,20.479470717681853,73.72609458365467,2.0568646432639426,0.8480249388039103,128.76364289796626,5993.106864761715,88197.62783168645,0.11850367176537391,194.23800000000003,160.61881330528797,0.0,3748.683474690792,3393.8266613855044
平路加速,0.1,180.0,0.0,800.0,7.29999999999999,20.682676836744836,74.4576366122814,2.0320611906298325,0.8479841110577304,127.47039959072579,6052.573049406149,88187.93174853483,0.12095333653616654,194.23800000000003,163.89444290047072,0.0,3711.033407439678,3352.900964539207
平路加速,0.1,180.0,0.0,800.0,7.39999999999999,20.883475120058698,75.18051043221132,2.0079828331386196,0.8479432876172128,126.21801019254981,6111.334605637272,88178.63151790775,0.12340274296721954,194.23800000000003,167.1630414108346,0.0,3674.572716089555,3313.1716746787206
平路加速,0.1,180.0,0.0,800.0,7.499999999999989,21.081934419641517,75.89496391070946,1.9845929958281872,0.847902468310166,125.00440184316105,6169.41168229134,88169.70322112265,0.1258519013900285,194.23800000000003,170.424610543288,0.0,3639.2410536597686,3274.5784431164807
平路加速,0.1,180.0,0.0,800.0,7.599999999999989,21.278120184996215,76.60123266598637,1.9618576535469856,0.8478616529745954,123.82764616501753,6226.82343249349,88161.12483271751,0.12830082152427066,194.23800000000003,173.67915112901304,0.0,3604.9822794815586,3237.065128352546
平路加速,0.1,180.0,0.0,800.0,7.699999999999989,21.472094695661795,77.29954090438247,1.9397451066557991,0.8478208414579118,122.68594655416163,6283.588081711449,88152.87603657025,0.1307495125252865,194.23800000000003,176.92666321570647,0.0,3571.7440891977703,3200.579425982064
平路加速,0.1,180.0,0.0,800.0,7.799999999999988,21.663917273701887,77.99010218532679,1.918225780400924,0.8477800336162159,121.57762681239024,6339.722989938146,88144.93806305733,0.13319798302703809,194.23800000000003,180.1671461508224,0.0,3539.477683812329,3165.072537661507
平路加速,0.1,180.0,0.0,800.0,7.899999999999988,21.853644478207965,78.67312012154868,1.8972720450607738,0.847739229313649,120.5011209564775,6395.244708611064,88137.29354449465,0.1356462411810518,194.23800000000003,183.40059865682403,0.0,3508.1374730071266,3130.4988743503027
平路加速,0.1,180.0,0.0,800.0,7.999999999999988,22.041330283644836,79.3487890211214,1.8768580543687108,0.8476984284218033,119.45496406298,6450.1690328032355,88129.92638650794,0.13809429469178813,194.23800000000003,186.62701889932416,0.0,3477.6808086077235,3096.8157897083997
平路加速,0.1,180.0,0.0,800.0,8.099999999999987,22.22702624365038,80.01729447714136,1.8569596000554256,0.847657630819186,118.43778402642707,6504.51104915754,88122.82165332099,0.14054215084882482,194.23800000000003,189.84640454888176,0.0,3448.067744640336,3063.9833400914545
平路加速,0.1,180.0,0.0,800.0,8.199999999999987,22.410781641714713,80.67881391017298,1.8375539806433494,0.8476168363907298,117.44829412505084,6558.285179981416,88115.96546523456,0.14298981655619245,194.23800000000003,193.05875283712768,0.0,3419.260820898657,3031.96406806153
平路加速,0.1,180.0,0.0,800.0,8.299999999999986,22.592643630001756,81.33351706800633,1.8186198828704292,0.8475760450273471,116.4852863021218,6611.505223871576,88109.34490680986,0.1454372983591594,194.23800000000003,196.26406060781002,0.0,3391.22486734403,3000.7228067362203
平路加速,0.1,180.0,0.0,800.0,8.399999999999986,22.772657357434785,81.98156648676523,1.8001372743302824,0.8475352566255209,115.54762508283193,6664.1843931969215,88102.94794447465,0.14788460246872814,194.23800000000003,199.46232436328,0.0,3363.9268270082516,2970.226502644972
平路加速,0.1,180.0,0.0,800.0,8.499999999999986,22.95086608804432,82.62311791695956,1.7820873060953701,0.8474944710869318,114.63424205683195,6716.335348731841,88096.76335244157,0.15033173478407375,194.23800000000003,202.6535403068775,0.0,3337.3355953642204,2940.444055057343
平路加速,0.1,180.0,0.0,800.0,8.599999999999985,23.127311310468688,83.25832071768728,1.7644522242436622,0.8474536883181142,113.74413086525576,6767.970231700418,88090.78064597625,0.15277870091312865,194.23800000000003,205.83770438162205,0.0,3311.4218743836554,2911.3461700020334
平路加速,0.1,180.0,0.0,800.0,8.699999999999985,23.302032839402884,83.88731822185038,1.747215289341959,0.8474129082301414,112.8763426385758,6819.100693464408,88084.99002117803,0.1552255061914947,194.23800000000003,209.01481230556962,0.0,3286.1580397198277,2882.905227414258
平路加速,0.1,180.0,0.0,800.0,8.799999999999985,23.475068909708202,84.51024807494953,1.7303607030531865,0.8473721307383356,112.02998183811538,6869.7379230634515,88079.38230054278,0.1576721556998431,194.23800000000003,212.18485960415575,0.0,3261.518019641907,2855.095160037751
平路加速,0.1,180.0,0.0,800.0,8.899999999999984,23.646456263821598,85.12724254975775,1.7138735411339567,0.8473313557620006,111.20420245965204,6919.892672794535,88073.94888367037,0.16011865427994507,194.23800000000003,215.34784163980856,0.0,3237.477184510837,2827.891342871029
平路加速,0.1,180.0,0.0,800.0,8.999999999999984,23.81623023303912,85.73842883894083,1.697739692175233,0.8472905832241753,110.39820456241063,6969.57528199873,88068.68170255776,0.16256500654946057,194.23800000000003,218.50375363908637,0.0,3214.012245728245,2801.270492089159
平路加速,0.1,180.0,0.0,800.0,9.099999999999984,23.984424813190362,86.3439293274853,1.6819458015124056,0.8472498130514063,109.6112310909732,7018.795699206575,88063.57318098785,0.1650112169155991,194.23800000000003,221.65259071756708,0.0,3191.1011632130103,2775.2105724954436
平路加速,0.1,180.0,0.0,800.0,9.199999999999983,24.15107273517004,86.94386184661215,1.666479219796777,0.8472090451735371,108.84256496131609,7067.563502778391,88058.61619758159,0.16745728958775416,194.23800000000003,224.79434790269198,0.0,3168.7230605673476,2749.6907126646556
平路加速,0.1,180.0,0.0,800.0,9.299999999999983,24.316205530747812,87.53833991069213,1.6513279557777238,0.847168279523513,108.09152638540527,7115.887920162868,88053.80405213492,0.16990322858920234,194.23800000000003,227.9290201547458,0.0,3146.858147188008,2724.691127033262
平路加速,0.1,180.0,0.0,800.0,9.399999999999983,24.47985359403714,88.12747293853371,1.6364806328932957,0.8471275160372006,107.35747041159307,7163.777845885287,88049.13043490313,0.17234903776794966,194.23800000000003,231.05660238613802,0.0,3125.4876466600886,2700.193044273951
平路加速,0.1,180.0,0.0,800.0,9.499999999999982,24.64204623896828,88.71136646028582,1.6219264493113883,0.8470867546532198,106.63978466053211,7211.241858366402,88044.58939853664,0.1747947208067979,194.23800000000003,234.1770894791311,0.0,3104.5937308429106,2676.1786413637797
平路加速,0.1,180.0,0.0,800.0,9.599999999999982,24.802811753078487,89.29012231108256,1.6076551411020645,0.8470459953127881,105.93788723848981,7258.288235663593,88040.17533240466,0.17724028123269803,194.23800000000003,237.2904763021495,0.0,3084.15945912055,2652.6309828184003
平路加速,0.1,180.0,0.0,800.0,9.699999999999982,24.96217744790397,89.86383881245429,1.593656948254818,0.8470052379595756,105.25122481185865,7304.924970217552,88035.88293907268,0.17968572242545006,194.23800000000003,240.3967577247883,0.0,3064.1687223452395,2629.5339646204516
平路加速,0.1,180.0,0.0,800.0,9.799999999999981,25.12016970623241,90.43261094243668,1.5799225832844144,0.8469644825395697,104.57927082834173,7351.159782680253,88031.70721272589,0.18213104762580357,194.23800000000003,243.49592863163076,0.0,3044.6061910509166,2606.872262419286
