scenario_id,scenario_name,phase_name,dt_s,t_cmd_nm,grade,wind_speed_mps,p_aux_w,time_s,v_mps,v_kph,a_mps2,soc,motor_torque_actual_nm,motor_speed_rpm,battery_power_w,battery_power_kw,cumulative_energy_kwh,distance_m,distance_km
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.3000000000000016,18.0,64.8,0.0,0.7998914074469247,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.006515553184591914,59.39999999999996,0.05939999999999996
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.4000000000000017,18.0,64.8,0.0,0.7998881167634981,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.0067129941901856085,61.19999999999996,0.06119999999999996
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.5000000000000018,18.0,64.8,0.0,0.7998848260800716,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.006910435195779303,62.99999999999996,0.06299999999999996
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.600000000000002,18.0,64.8,0.0,0.7998815353966451,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.007107876201372997,64.79999999999995,0.06479999999999995
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.700000000000002,18.0,64.8,0.0,0.7998782447132186,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.007305317206966692,66.59999999999995,0.06659999999999995
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.800000000000002,18.0,64.8,0.0,0.799874954029792,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.007502758212560386,68.39999999999995,0.06839999999999995
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.900000000000002,18.0,64.8,0.0,0.7998716633463655,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.00770019921815408,70.19999999999995,0.07019999999999994
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,4.000000000000002,18.0,64.8,0.0,0.799868372662939,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.007897640223747775,71.99999999999994,0.07199999999999994
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.100000000000001,17.874689497360706,64.34888219049854,-1.2531050263929444,0.7998788296530147,-60.0,5230.844381130687,-22587.098563624066,-22.587098563624064,0.007270220819202661,73.79373447486797,0.07379373447486798
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.200000000000001,17.749485462563158,63.89814766522737,-1.2520403479754805,0.7998892120050226,-60.0,5194.204705682768,-22425.88033711229,-22.42588033711229,0.00664727969872732,75.57494322286416,0.07557494322286416
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.300000000000001,17.624387062310895,63.44779342431922,-1.2509840025226282,0.7998995197821563,-60.0,5157.595943100089,-22264.798608749592,-22.264798608749594,0.006028813070706498,77.34363684910787,0.07734363684910786
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.4,17.49939346589732,62.99781647723035,-1.2499359641357444,0.7999097530471136,-60.0,5121.017850284893,-22103.85230766948,-22.10385230766948,0.005414817173271235,79.09982587551828,0.07909982587551828
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.5,17.374503845182204,62.54821384265593,-1.2488962071511622,0.7999199118620981,-60.0,5084.470184890444,-21943.040366323756,-21.943040366323757,0.004805288274206686,80.84352074107225,0.08084352074107225
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.6,17.24971737456834,62.09898254844603,-1.2478647061386283,0.7999299962888206,-60.0,5047.952705314195,-21782.36172045236,-21.78236172045236,0.004200222670860787,82.57473180205979,0.08257473180205979
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.699999999999999,17.125033230978328,61.65011963152198,-1.24684143590013,0.7999400063885007,-60.0,5011.465170690995,-21621.815309053418,-21.621815309053417,0.0035996166900537476,84.29346933233712,0.08429346933233713
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.799999999999999,17.000450593831477,61.20162213779332,-1.2458263714685103,0.7999499422218684,-60.0,4975.007340886327,-21461.400074353398,-21.4614000743534,0.0030034666879883752,85.99974352357762,0.08599974352357762
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.899999999999999,16.875968645020865,60.753487122075114,-1.244819488106117,0.7999598038491655,-60.0,4938.578976489602,-21301.114961777545,-21.301114961777543,0.0024117690501612213,87.69356448552024,0.08769356448552024
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,4.999999999999998,16.751586568890524,60.30571164800589,-1.243820761303418,0.799969591330147,-60.0,4902.179838807471,-21140.958919920395,-21.140958919920394,0.0018245201912745436,89.37494224621581,0.08937494224621581
